cd_filial;"nm_fantasia";nr_anomes_movimento;"cd_fornecedor";"nm_fornecedor_razao_social";"nm_divisao";cd_produto;"de_produto";"de_codigo_barras";"id_situacao_produto";"de_categoria_mercadologica";"de_tipo_venda_delivery";"de_canal_venda";qt_vendida
397;"PP POA AZENHA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";724832;"DAFLON : C/30 CPR REV 900+100MG";"7898029551848";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";3
397;"PP POA AZENHA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
397;"PP POA AZENHA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";729219;"DAFLON : C/60 CPR REV 900+100MG";"7898029551855";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";3
397;"PP POA AZENHA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";730932;"ACERTIL : C/30 CPR REV 5MG";"7898029550216";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
397;"PP POA AZENHA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731803;"ACERTANLO : C/30 CPR 7+5MG";"7898029550339";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
397;"PP POA AZENHA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740227;"TRIPLIXAM : C/30 CPR REV 5+1,25+5MG";"7898029550803";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
398;"PP SJ DOS PINHAIS CALÇADÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";541226;"DAFLON : C/30 CPR REV 450+50MG";"7898029551770";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
398;"PP SJ DOS PINHAIS CALÇADÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";684478;"NATRILIX SR : C/30 CPR REV LP 1,5MG";"7898029556829";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
398;"PP SJ DOS PINHAIS CALÇADÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";709220;"VASTAREL MR : C/60 CPR REV LP 35MG";"7898029558816";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
398;"PP SJ DOS PINHAIS CALÇADÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";711065;"VASTAREL MR : C/30 CPR REV LP 35MG";"7898029558809";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";3
398;"PP SJ DOS PINHAIS CALÇADÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";714483;"PROCORALAN : C/56 CPR REV 5MG";"7898029557123";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
398;"PP SJ DOS PINHAIS CALÇADÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";724832;"DAFLON : C/30 CPR REV 900+100MG";"7898029551848";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
398;"PP SJ DOS PINHAIS CALÇADÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
398;"PP SJ DOS PINHAIS CALÇADÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731803;"ACERTANLO : C/30 CPR 7+5MG";"7898029550339";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
398;"PP SJ DOS PINHAIS CALÇADÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";736648;"DAFLON FLEX : C/30 ENV SUSP ORAL 900+100MG";"7898029550766";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";3
398;"PP SJ DOS PINHAIS CALÇADÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";738217;"ACERTALIX : C/30 CPR REV 5+1,25MG";"7898029550407";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";4
398;"PP SJ DOS PINHAIS CALÇADÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";739346;"VASTAREL LP : C/30 CAPS LP 80MG";"7898029558755";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";3
398;"PP SJ DOS PINHAIS CALÇADÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740226;"TRIPLIXAM : C/30 CPR REV 10+2,5+5MG";"7898029550827";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
398;"PP SJ DOS PINHAIS CALÇADÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740227;"TRIPLIXAM : C/30 CPR REV 5+1,25+5MG";"7898029550803";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";3
398;"PP SJ DOS PINHAIS CALÇADÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740228;"TRIPLIXAM : C/30 CPR REV 10+2,5+10MG";"7898029550834";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
398;"PP SJ DOS PINHAIS CALÇADÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740229;"TRIPLIXAM : C/30 CPR REV 5+1,25+10MG";"7898029550810";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
399;"PP S LEOPOLDO INDEPENDÊNCIA I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";709220;"VASTAREL MR : C/60 CPR REV LP 35MG";"7898029558816";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
399;"PP S LEOPOLDO INDEPENDÊNCIA I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";723610;"NATRILIX SR : C/60 CPR REV LP 1,5MG";"7898029556812";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
399;"PP S LEOPOLDO INDEPENDÊNCIA I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";724832;"DAFLON : C/30 CPR REV 900+100MG";"7898029551848";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";-1
399;"PP S LEOPOLDO INDEPENDÊNCIA I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";729219;"DAFLON : C/60 CPR REV 900+100MG";"7898029551855";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
399;"PP S LEOPOLDO INDEPENDÊNCIA I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731803;"ACERTANLO : C/30 CPR 7+5MG";"7898029550339";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
399;"PP S LEOPOLDO INDEPENDÊNCIA I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";736459;"ACERTIL : C/60 CPR REV 10MG";"7898029550254";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
399;"PP S LEOPOLDO INDEPENDÊNCIA I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";739346;"VASTAREL LP : C/30 CAPS LP 80MG";"7898029558755";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
399;"PP S LEOPOLDO INDEPENDÊNCIA I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740226;"TRIPLIXAM : C/30 CPR REV 10+2,5+5MG";"7898029550827";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
399;"PP S LEOPOLDO INDEPENDÊNCIA I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740227;"TRIPLIXAM : C/30 CPR REV 5+1,25+5MG";"7898029550803";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
400;"PP CAMBORIÚ TABULEIRO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";612085;"NATRILIX : C/30 CPR REV 2,5MG";"7898029556539";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
400;"PP CAMBORIÚ TABULEIRO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";701206;"DAFLON : C/60 CPR REV 450+50MG";"7898029551787";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
400;"PP CAMBORIÚ TABULEIRO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";714483;"PROCORALAN : C/56 CPR REV 5MG";"7898029557123";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
400;"PP CAMBORIÚ TABULEIRO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";717464;"DIAMICRON MR : C/30 CPR LP 60MG";"7898029552203";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
400;"PP CAMBORIÚ TABULEIRO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";721815;"DIAMICRON MR : C/60 CPR REV LP 60MG";"7898029552210";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";3
400;"PP CAMBORIÚ TABULEIRO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";724832;"DAFLON : C/30 CPR REV 900+100MG";"7898029551848";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
400;"PP CAMBORIÚ TABULEIRO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";724832;"DAFLON : C/30 CPR REV 900+100MG";"7898029551848";"Ativo";"RX PROMOVIDO";"E-COMMERCE";"IFOOD";1
400;"PP CAMBORIÚ TABULEIRO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
400;"PP CAMBORIÚ TABULEIRO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";729219;"DAFLON : C/60 CPR REV 900+100MG";"7898029551855";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
400;"PP CAMBORIÚ TABULEIRO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";730932;"ACERTIL : C/30 CPR REV 5MG";"7898029550216";"Ativo";"RX PROMOVIDO";"E-COMMERCE";"IFOOD";1
400;"PP CAMBORIÚ TABULEIRO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731802;"ACERTANLO : C/30 CPR 3,5+2,5MG";"7898029550315";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";3
400;"PP CAMBORIÚ TABULEIRO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";738217;"ACERTALIX : C/30 CPR REV 5+1,25MG";"7898029550407";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";5
400;"PP CAMBORIÚ TABULEIRO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";739346;"VASTAREL LP : C/30 CAPS LP 80MG";"7898029558755";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
400;"PP CAMBORIÚ TABULEIRO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740228;"TRIPLIXAM : C/30 CPR REV 10+2,5+10MG";"7898029550834";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";3
400;"PP CAMBORIÚ TABULEIRO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";742167;"ACERTALIX : C/30 CPR REV 10+2,5MG";"7898029550421";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
401;"PP CANOINHAS II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";684478;"NATRILIX SR : C/30 CPR REV LP 1,5MG";"7898029556829";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
401;"PP CANOINHAS II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";711065;"VASTAREL MR : C/30 CPR REV LP 35MG";"7898029558809";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
401;"PP CANOINHAS II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";717464;"DIAMICRON MR : C/30 CPR LP 60MG";"7898029552203";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
401;"PP CANOINHAS II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";724832;"DAFLON : C/30 CPR REV 900+100MG";"7898029551848";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
401;"PP CANOINHAS II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";729219;"DAFLON : C/60 CPR REV 900+100MG";"7898029551855";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
401;"PP CANOINHAS II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";739346;"VASTAREL LP : C/30 CAPS LP 80MG";"7898029558755";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";5
403;"PP TORRES I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";612085;"NATRILIX : C/30 CPR REV 2,5MG";"7898029556539";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
403;"PP TORRES I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";729219;"DAFLON : C/60 CPR REV 900+100MG";"7898029551855";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
403;"PP TORRES I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";730932;"ACERTIL : C/30 CPR REV 5MG";"7898029550216";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
403;"PP TORRES I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731802;"ACERTANLO : C/30 CPR 3,5+2,5MG";"7898029550315";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
403;"PP TORRES I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";738217;"ACERTALIX : C/30 CPR REV 5+1,25MG";"7898029550407";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";6
403;"PP TORRES I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740226;"TRIPLIXAM : C/30 CPR REV 10+2,5+5MG";"7898029550827";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
403;"PP TORRES I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";742167;"ACERTALIX : C/30 CPR REV 10+2,5MG";"7898029550421";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
403;"PP TORRES I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";742168;"ACERTIL : C/60 CPR REV 5MG";"7898029550223";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";541226;"DAFLON : C/30 CPR REV 450+50MG";"7898029551770";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";612085;"NATRILIX : C/30 CPR REV 2,5MG";"7898029556539";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";684478;"NATRILIX SR : C/30 CPR REV LP 1,5MG";"7898029556829";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";691014;"DIAMICRON MR : C/30 CPR REV LP 30MG";"7898029552128";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";4
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";701206;"DAFLON : C/60 CPR REV 450+50MG";"7898029551787";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";709220;"VASTAREL MR : C/60 CPR REV LP 35MG";"7898029558816";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";711065;"VASTAREL MR : C/30 CPR REV LP 35MG";"7898029558809";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";714483;"PROCORALAN : C/56 CPR REV 5MG";"7898029557123";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";721815;"DIAMICRON MR : C/60 CPR REV LP 60MG";"7898029552210";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";723610;"NATRILIX SR : C/60 CPR REV LP 1,5MG";"7898029556812";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";724832;"DAFLON : C/30 CPR REV 900+100MG";"7898029551848";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";5
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";729219;"DAFLON : C/60 CPR REV 900+100MG";"7898029551855";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";730932;"ACERTIL : C/30 CPR REV 5MG";"7898029550216";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";7
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731802;"ACERTANLO : C/30 CPR 3,5+2,5MG";"7898029550315";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731803;"ACERTANLO : C/30 CPR 7+5MG";"7898029550339";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";4
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";736459;"ACERTIL : C/60 CPR REV 10MG";"7898029550254";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";736648;"DAFLON FLEX : C/30 ENV SUSP ORAL 900+100MG";"7898029550766";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";739346;"VASTAREL LP : C/30 CAPS LP 80MG";"7898029558755";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";7
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740226;"TRIPLIXAM : C/30 CPR REV 10+2,5+5MG";"7898029550827";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740227;"TRIPLIXAM : C/30 CPR REV 5+1,25+5MG";"7898029550803";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740228;"TRIPLIXAM : C/30 CPR REV 10+2,5+10MG";"7898029550834";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";742167;"ACERTALIX : C/30 CPR REV 10+2,5MG";"7898029550421";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
404;"PP GUARATUBA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";748060;"DIATARCOM MR : C/30 CPR LP 60MG";"7898029552302";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
405;"PP MONTENEGRO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731803;"ACERTANLO : C/30 CPR 7+5MG";"7898029550339";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
406;"PP NAVIRAÍ I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";701207;"DIAMICRON MR : C/60 CPR REV LP 30MG";"7898029552135";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
406;"PP NAVIRAÍ I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";714483;"PROCORALAN : C/56 CPR REV 5MG";"7898029557123";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
406;"PP NAVIRAÍ I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";717464;"DIAMICRON MR : C/30 CPR LP 60MG";"7898029552203";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";4
406;"PP NAVIRAÍ I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";724832;"DAFLON : C/30 CPR REV 900+100MG";"7898029551848";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
406;"PP NAVIRAÍ I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";729219;"DAFLON : C/60 CPR REV 900+100MG";"7898029551855";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
406;"PP NAVIRAÍ I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";730932;"ACERTIL : C/30 CPR REV 5MG";"7898029550216";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
406;"PP NAVIRAÍ I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731802;"ACERTANLO : C/30 CPR 3,5+2,5MG";"7898029550315";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
406;"PP NAVIRAÍ I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731803;"ACERTANLO : C/30 CPR 7+5MG";"7898029550339";"Ativo";"RX PROMOVIDO";"BALCÃO";"DISQUE ENTREGA";1
406;"PP NAVIRAÍ I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731803;"ACERTANLO : C/30 CPR 7+5MG";"7898029550339";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
406;"PP NAVIRAÍ I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";738217;"ACERTALIX : C/30 CPR REV 5+1,25MG";"7898029550407";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
406;"PP NAVIRAÍ I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";739346;"VASTAREL LP : C/30 CAPS LP 80MG";"7898029558755";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
406;"PP NAVIRAÍ I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740226;"TRIPLIXAM : C/30 CPR REV 10+2,5+5MG";"7898029550827";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";3
406;"PP NAVIRAÍ I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740228;"TRIPLIXAM : C/30 CPR REV 10+2,5+10MG";"7898029550834";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
407;"PP BC QUARTA AVENIDA II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";691014;"DIAMICRON MR : C/30 CPR REV LP 30MG";"7898029552128";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
407;"PP BC QUARTA AVENIDA II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";714483;"PROCORALAN : C/56 CPR REV 5MG";"7898029557123";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
407;"PP BC QUARTA AVENIDA II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";717464;"DIAMICRON MR : C/30 CPR LP 60MG";"7898029552203";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
